Time	X	Y	WeightA	WeightB	Acc1X	Acc1Y	Acc1Z	Gyro1X	Gyro1Y	Gyro1Z	Mag1X	Mag1Y	Mag1Z	Yaw1	Pitch1	Roll1	Acc2X	Acc2Y	Acc2Z	Gyro2X	Gyro2Y	Gyro2Z	Mag2X	Mag2Y	Mag2Z	Yaw2	Pitch2	Roll2	
32910	-17,06	1,75	89,8	4,1																									
32915	-17,19	1,58	89,8	3,6																									
32920	-17,06	1,69	89,3	4,3																									
32925	-17,18	1,61	89,4	4,2																									
32930	-17,45	1,48	90,1	3,4																									
32935	-17,31	1,42	90,0	3,7																									
32940	-17,00	1,44	90,3	4,4																									
32945	-17,35	1,27	90,0	3,7																									
32950	-17,21	1,28	90,4	4,1																									
32955	-17,05	1,14	91,0	4,3																									
32960	-16,78	1,19	91,4	5,4																									
32965	-16,73	1,15	91,5	5,6																									
32970	-16,99	1,04	91,6	4,8																									
32975	-16,87	1,11	91,0	5,1																									
32980	-16,96	1,04	91,0	5,0																									
32985	-16,61	1,04	90,9	5,8																									
32990	-17,00	0,99	90,6	4,8																									
32995	-16,85	1,00	90,5	5,6																									
33000	-16,93	0,97	90,6	5,0																									
33005	-16,92	0,91	90,2	5,0																									
33010	-16,67	0,90	90,4	5,8																									
33015	-16,57	0,85	90,8	6,0																									
33020	-16,64	0,89	90,0	5,9																									
33025	-16,52	0,91	90,3	6,2																									
33030	-16,69	0,88	89,6	5,9																									
33035	-16,41	0,80	90,0	6,5																									
33040	-16,26	0,95	90,3	7,0																									
33045	-16,77	0,86	89,1	5,4																									
33050	-16,70	0,88	89,2	5,6																									
33055	-16,39	0,85	89,3	6,2																									
33060	-16,39	0,95	89,1	6,6																									
33065	-16,51	0,90	89,0	6,3																									
33070	-16,35	0,95	89,6	7,0																									
33075	-16,28	0,92	89,0	6,8																									
33080	-16,42	0,91	89,7	6,5																									
33085	-16,08	0,97	88,9	7,3																									
33090	-16,13	0,93	89,6	7,4																									
33095	-16,16	0,99	89,3	7,3																									
33100	-16,14	1,00	88,8	7,0																									
33105	-16,32	0,83	89,5	6,6																									
33110	-16,27	1,05	89,2	7,0																									
33115	-16,21	1,01	89,2	7,0																									
33120	-16,35	1,07	89,0	6,8																									
33125	-16,48	1,02	89,1	6,2																									
33130	-16,37	1,06	88,8	6,7																									
33135	-16,31	1,12	89,1	6,4																									
33140	-16,52	1,11	88,5	6,3																									
33145	-16,82	1,09	89,0	5,2																									
33150	-16,67	1,08	88,2	5,2																									
33155	-16,65	1,18	88,7	5,8																									
33160	-16,54	1,10	88,8	6,0																									
33165	-16,50	1,12	89,1	5,8																									
33170	-16,61	1,09	89,3	5,8																									
33175	-16,65	1,20	89,2	5,7																									
33180	-16,63	1,14	89,2	5,9																									
33185	-16,52	1,09	89,7	6,0																									
33190	-16,54	1,15	89,8	6,0																									
33195	-16,56	1,13	90,0	5,9																									
33200	-16,58	1,14	90,2	5,8																									
33205	-16,71	1,19	90,1	5,6																									
33210	-16,77	1,17	90,2	5,4																									
33215	-17,15	1,14	89,8	4,1																									
33220	-17,21	1,17	89,9	4,0																									
33225	-17,07	1,17	89,9	4,7																									
33230	-17,26	1,20	90,0	3,9																									
33235	-16,87	1,18	91,3	5,1																									
33240	-16,99	1,12	91,3	4,6																									
33245	-16,93	1,18	91,4	5,0																									
33250	-16,89	1,14	91,7	5,0																									
33255	-16,94	1,14	91,7	4,9																									
33260	-16,98	1,18	91,8	4,8																									
33265	-16,97	1,17	91,9	4,8																									
33270	-17,01	1,17	92,1	4,7																									
33275	-17,04	1,17	92,1	4,6																									
33280	-17,02	1,17	92,1	4,7																									
33285	-17,07	1,13	92,2	4,5																									
33290	-17,04	1,12	92,3	4,5																									
33295	-17,08	1,14	92,3	4,4																									
33300	-17,09	1,16	92,4	4,4																									
33305	-17,12	1,11	92,4	4,3																									
33310	-17,14	1,10	92,5	4,2																									
33315	-17,14	1,13	92,6	4,2																									
33320	-17,14	1,13	92,6	4,2																									
33325	-17,15	1,08	92,7	4,1																									
33330	-17,16	1,10	92,7	4,2																									
33335	-17,16	1,06	92,7	4,1																									
33340	-17,17	1,10	92,8	4,1																									
33345	-17,19	1,09	92,8	4,1																									
33350	-17,17	1,09	92,9	4,1																									
33355	-17,18	1,08	92,8	4,1																									
33360	-17,19	1,08	92,9	4,1																									
33365	-17,18	1,06	92,9	4,0																									
33370	-17,18	1,06	92,9	4,1																									
33375	-17,20	1,04	92,9	3,9																									
33380	-17,20	1,10	92,9	4,0																									
33385	-17,18	1,08	92,8	4,0																									
33390	-17,16	1,07	92,9	4,0																									
33395	-17,16	1,08	92,9	4,0																									
33400	-17,15	1,10	92,9	4,0																									
33405	-17,14	1,04	92,9	4,0																									
33410	-17,13	1,04	92,9	4,0																									
33415	-17,09	1,02	92,9	4,2																									
33420	-17,06	1,00	92,9	4,2																									
33425	-17,06	1,02	92,9	4,2																									
33430	-17,08	0,99	92,8	4,1																									
33435	-17,04	1,03	92,7	4,2																									
33440	-17,00	1,01	92,8	4,4																									
33445	-17,00	0,99	92,8	4,4																									
33450	-16,98	0,95	92,7	4,4																									
33455	-16,99	0,94	92,6	4,3																									
33460	-17,01	0,96	92,6	4,3																									
33465	-16,99	0,94	92,6	4,4																									
33470	-16,98	0,96	92,7	4,3																									
33475	-16,96	0,95	92,7	4,3																									
33480	-16,98	0,93	92,6	4,3																									
33485	-16,94	0,95	92,5	4,3																									
33490	-16,94	0,94	92,5	4,4																									
33495	-16,91	0,96	92,5	4,4																									
33500	-16,92	0,92	92,5	4,4																									
33505	-16,92	0,95	92,5	4,5																									
33510	-16,90	0,95	92,4	4,5																									
33515	-16,86	0,93	92,3	4,6																									
33520	-16,83	0,91	92,3	4,7																									
33525	-16,83	0,90	92,2	4,6																									
33530	-16,84	0,93	92,2	4,7																									
33535	-16,81	0,90	92,3	4,8																									
33540	-16,80	0,92	92,3	4,7																									
33545	-16,78	0,92	92,3	4,8																									
33550	-16,76	0,93	92,4	4,9																									
33555	-16,70	0,91	92,3	5,0																									
33560	-16,72	0,89	92,2	4,9																									
33565	-16,72	0,95	92,2	4,9																									
33570	-16,73	0,91	92,3	5,0																									
33575	-16,69	0,91	92,1	5,0																									
33580	-16,69	0,93	92,0	5,1																									
33585	-16,69	0,91	91,9	5,1																									
33590	-16,66	0,93	91,8	5,1																									
33595	-16,65	0,94	91,8	5,1																									
33600	-16,65	0,92	91,7	5,1																									
33605	-16,66	0,95	91,6	5,1																									
33610	-16,66	0,97	91,6	5,1																									
33615	-16,66	1,00	91,7	5,1																									
33620	-16,62	0,99	91,5	5,2																									
33625	-16,67	1,01	91,5	5,1																									
33630	-16,66	0,98	91,5	5,0																									
33635	-16,65	1,03	91,5	5,1																									
33640	-16,62	1,06	91,4	5,2																									
33645	-16,59	1,03	91,3	5,2																									
33650	-16,60	1,03	91,2	5,3																									
33655	-16,58	1,01	91,1	5,3																									
33660	-16,50	1,06	91,1	5,5																									
33665	-16,51	1,06	90,9	5,4																									
33670	-16,47	1,05	90,7	5,6																									
33675	-16,44	1,07	90,6	5,7																									
33680	-16,42	1,05	90,4	5,7																									
33685	-16,35	1,05	90,4	5,9																									
33690	-16,32	1,08	90,3	6,0																									
33695	-16,26	1,08	90,1	6,1																									
33700	-16,24	1,14	90,0	6,2																									
33705	-16,18	1,10	89,9	6,3																									
33710	-16,15	1,18	89,8	6,5																									
33715	-16,08	1,09	89,7	6,6																									
33720	-16,05	1,17	89,5	6,7																									
33725	-15,99	1,14	89,4	6,9																									
33730	-15,94	1,16	89,1	7,0																									
33735	-15,90	1,13	89,0	7,1																									
33740	-15,88	1,11	88,8	7,2																									
33745	-15,81	1,14	88,6	7,3																									
33750	-15,77	1,16	88,4	7,4																									
33755	-15,70	1,13	88,2	7,5																									
33760	-15,64	1,15	88,1	7,7																									
33765	-15,57	1,16	87,9	7,9																									
33770	-15,46	1,15	87,7	8,2																									
33775	-15,36	1,09	87,5	8,5																									
33780	-15,22	1,09	87,2	8,8																									
33785	-15,08	1,06	86,9	9,3																									
33790	-14,92	1,02	86,7	9,7																									
33795	-14,76	0,97	86,5	10,2																									
33800	-14,63	0,95	86,1	10,6																									
33805	-14,45	0,94	85,7	11,1																									
33810	-14,30	0,89	85,4	11,5																									
33815	-14,14	0,84	85,0	11,9																									
33820	-13,98	0,84	84,6	12,3																									
33825	-13,81	0,82	84,3	12,8																									
33830	-13,63	0,76	83,7	13,2																									
33835	-13,46	0,79	83,3	13,7																									
33840	-13,33	0,78	82,8	14,1																									
33845	-13,13	0,69	82,4	14,6																									
33850	-12,96	0,72	82,0	15,1																									
33855	-12,74	0,68	81,5	15,7																									
33860	-12,54	0,66	80,9	16,3																									
33865	-12,32	0,59	80,4	16,9																									
33870	-12,06	0,57	79,8	17,6																									
33875	-11,86	0,53	79,1	18,1																									
33880	-11,62	0,49	78,3	18,8																									
33885	-11,30	0,41	77,7	19,7																									
33890	-11,02	0,34	77,0	20,5																									
33895	-10,69	0,31	76,3	21,4																									
33900	-10,36	0,23	75,4	22,4																									
33905	-10,04	0,16	74,7	23,3																									
33910	-9,70	0,11	73,8	24,3																									
33915	-9,35	0,06	72,9	25,4																									
33920	-9,00	0,02	72,0	26,4																									
33925	-8,66	-0,06	71,1	27,4																									
33930	-8,29	-0,10	70,2	28,5																									
33935	-7,97	-0,17	69,2	29,4																									
33940	-7,62	-0,21	68,2	30,4																									
33945	-7,29	-0,26	67,2	31,4																									
33950	-6,90	-0,24	66,1	32,5																									
33955	-6,53	-0,27	65,1	33,6																									
33960	-6,19	-0,31	63,9	34,6																									
33965	-5,77	-0,28	62,9	36,0																									
